   2.500000000000e-02  -2.058962826393e-03
   5.000000000000e-02  -4.166528995176e-03
   7.500000000000e-02  -6.320368774853e-03
   1.000000000000e-01  -8.518070998547e-03
   1.250000000000e-01  -1.075714724308e-02
   1.500000000000e-01  -1.303503618226e-02
   1.750000000000e-01  -1.534910810385e-02
   2.000000000000e-01  -1.769666957939e-02
   2.250000000000e-01  -2.007496827549e-02
   2.500000000000e-01  -2.248119789486e-02
   2.750000000000e-01  -2.491250323505e-02
   3.000000000000e-01  -2.736598535241e-02
   3.250000000000e-01  -2.983870681871e-02
   3.500000000000e-01  -3.232769705739e-02
   3.750000000000e-01  -3.482995774643e-02
   4.000000000000e-01  -3.734246827445e-02
   4.250000000000e-01  -3.986219123681e-02
   4.500000000000e-01  -4.238607795801e-02
   4.750000000000e-01  -4.491107402714e-02
   5.000000000000e-01  -4.743412483264e-02
   5.250000000000e-01  -4.995218108312e-02
   5.500000000000e-01  -5.246220430070e-02
   5.750000000000e-01  -5.496117227378e-02
   6.000000000000e-01  -5.744608445599e-02
   6.250000000000e-01  -5.991396729867e-02
   6.500000000000e-01  -6.236187950406e-02
   6.750000000000e-01  -6.478691718700e-02
   7.000000000000e-01  -6.718621893297e-02
   7.250000000000e-01  -6.955697074099e-02
   7.500000000000e-01  -7.189641083995e-02
   7.750000000000e-01  -7.420183436748e-02
   8.000000000000e-01  -7.647059790108e-02
   8.250000000000e-01  -7.870012383148e-02
   8.500000000000e-01  -8.088790456870e-02
   8.750000000000e-01  -8.303150657212e-02
   9.000000000000e-01  -8.512857419594e-02
   9.250000000000e-01  -8.717683334242e-02
   9.500000000000e-01  -8.917409491559e-02
   9.750000000000e-01  -9.111825806891e-02
   1.000000000000e+00  -9.300731324083e-02
   1.025000000000e+00  -9.483934497292e-02
   1.050000000000e+00  -9.661253450592e-02
   1.075000000000e+00  -9.832516214958e-02
   1.100000000000e+00  -9.997560942292e-02
   1.125000000000e+00  -1.015623609622e-01
   1.150000000000e+00  -1.030840061946e-01
   1.175000000000e+00  -1.045392407756e-01
   1.200000000000e+00  -1.059268677907e-01
   1.225000000000e+00  -1.072457987193e-01
   1.250000000000e+00  -1.084950541636e-01
   1.275000000000e+00  -1.096737643411e-01
   1.300000000000e+00  -1.107811693454e-01
   1.325000000000e+00  -1.118166191749e-01
   1.350000000000e+00  -1.127795735341e-01
   1.375000000000e+00  -1.136696014107e-01
   1.400000000000e+00  -1.144863804321e-01
   1.425000000000e+00  -1.152296960066e-01
   1.450000000000e+00  -1.158994402540e-01
   1.475000000000e+00  -1.164956107318e-01
   1.500000000000e+00  -1.170183089616e-01
   1.525000000000e+00  -1.174677387648e-01
   1.550000000000e+00  -1.178442044122e-01
   1.575000000000e+00  -1.181481085958e-01
   1.600000000000e+00  -1.183799502308e-01
   1.625000000000e+00  -1.185403220953e-01
   1.650000000000e+00  -1.186299083161e-01
   1.675000000000e+00  -1.186494817096e-01
   1.700000000000e+00  -1.185999009861e-01
   1.725000000000e+00  -1.184821078265e-01
   1.750000000000e+00  -1.182971238419e-01
   1.775000000000e+00  -1.180460474231e-01
   1.800000000000e+00  -1.177300504920e-01
   1.825000000000e+00  -1.173503751623e-01
   1.850000000000e+00  -1.169083303209e-01
   1.875000000000e+00  -1.164052881383e-01
   1.900000000000e+00  -1.158426805184e-01
   1.925000000000e+00  -1.152219954966e-01
   1.950000000000e+00  -1.145447735969e-01
   1.975000000000e+00  -1.138126041559e-01
   2.000000000000e+00  -1.130271216245e-01
   2.025000000000e+00  -1.121900018554e-01
   2.050000000000e+00  -1.113029583855e-01
   2.075000000000e+00  -1.103677387234e-01
   2.100000000000e+00  -1.093861206484e-01
   2.125000000000e+00  -1.083599085313e-01
   2.150000000000e+00  -1.072909296839e-01
   2.175000000000e+00  -1.061810307460e-01
   2.200000000000e+00  -1.050320741167e-01
   2.225000000000e+00  -1.038459344373e-01
   2.250000000000e+00  -1.026244951341e-01
   2.275000000000e+00  -1.013696450256e-01
   2.300000000000e+00  -1.000832750019e-01
   2.325000000000e+00  -9.876727478176e-02
   2.350000000000e+00  -9.742352975329e-02
   2.375000000000e+00  -9.605391790259e-02
   2.400000000000e+00  -9.466030683613e-02
   2.425000000000e+00  -9.324455090082e-02
   2.450000000000e+00  -9.180848840601e-02
   2.475000000000e+00  -9.035393895109e-02
   2.500000000000e+00  -8.888270086205e-02
   2.525000000000e+00  -8.739654873986e-02
   2.550000000000e+00  -8.589723112332e-02
   2.575000000000e+00  -8.438646826853e-02
   2.600000000000e+00  -8.286595004677e-02
   2.625000000000e+00  -8.133733396229e-02
   2.650000000000e+00  -7.980224329103e-02
   2.675000000000e+00  -7.826226534106e-02
   2.700000000000e+00  -7.671894983512e-02
   2.725000000000e+00  -7.517380741526e-02
   2.750000000000e+00  -7.362830826940e-02
   2.775000000000e+00  -7.208388087915e-02
   2.800000000000e+00  -7.054191088805e-02
   2.825000000000e+00  -6.900374008899e-02
   2.850000000000e+00  -6.747066552942e-02
   2.875000000000e+00  -6.594393873263e-02
   2.900000000000e+00  -6.442476503302e-02
   2.925000000000e+00  -6.291430302327e-02
   2.950000000000e+00  -6.141366411091e-02
   2.975000000000e+00  -5.992391218166e-02
   3.000000000000e+00  -5.844606336669e-02
   3.025000000000e+00  -5.698108591079e-02
   3.050000000000e+00  -5.552990013827e-02
   3.075000000000e+00  -5.409337851318e-02
   3.100000000000e+00  -5.267234579053e-02
   3.125000000000e+00  -5.126757925475e-02
   3.150000000000e+00  -4.987980904181e-02
   3.175000000000e+00  -4.850971854110e-02
   3.200000000000e+00  -4.715794487332e-02
   3.225000000000e+00  -4.582507944036e-02
   3.250000000000e+00  -4.451166854318e-02
   3.275000000000e+00  -4.321821406370e-02
   3.300000000000e+00  -4.194517420667e-02
   3.325000000000e+00  -4.069296429736e-02
   3.350000000000e+00  -3.946195763115e-02
   3.375000000000e+00  -3.825248637078e-02
   3.400000000000e+00  -3.706484248740e-02
   3.425000000000e+00  -3.589927874135e-02
   3.450000000000e+00  -3.475600969864e-02
   3.475000000000e+00  -3.363521277930e-02
   3.500000000000e+00  -3.253702933375e-02
   3.525000000000e+00  -3.146156574336e-02
   3.550000000000e+00  -3.040889454143e-02
   3.575000000000e+00  -2.937905555110e-02
   3.600000000000e+00  -2.837205703656e-02
   3.625000000000e+00  -2.738787686399e-02
   3.650000000000e+00  -2.642646366914e-02
   3.675000000000e+00  -2.548773802800e-02
   3.700000000000e+00  -2.457159362761e-02
   3.725000000000e+00  -2.367789843385e-02
   3.750000000000e+00  -2.280649585329e-02
   3.775000000000e+00  -2.195720588637e-02
   3.800000000000e+00  -2.112982626901e-02
   3.825000000000e+00  -2.032413360024e-02
   3.850000000000e+00  -1.953988445320e-02
   3.875000000000e+00  -1.877681646731e-02
   3.900000000000e+00  -1.803464941915e-02
   3.925000000000e+00  -1.731308627004e-02
   3.950000000000e+00  -1.661181418825e-02
   3.975000000000e+00  -1.593050554385e-02
   4.000000000000e+00  -1.526881887441e-02
   4.025000000000e+00  -1.462639981980e-02
   4.050000000000e+00  -1.400288202443e-02
   4.075000000000e+00  -1.339788800538e-02
   4.100000000000e+00  -1.281102998498e-02
   4.125000000000e+00  -1.224191068641e-02
   4.150000000000e+00  -1.169012409101e-02
   4.175000000000e+00  -1.115525615606e-02
   4.200000000000e+00  -1.063688549185e-02
   4.225000000000e+00  -1.013458399682e-02
   4.250000000000e+00  -9.647917449802e-03
