   2.500000000000e-02   1.571812556738e-03
   5.000000000000e-02   3.143236598248e-03
   7.500000000000e-02   4.713883705701e-03
   1.000000000000e-01   6.283365653046e-03
   1.250000000000e-01   7.851294503335e-03
   1.500000000000e-01   9.417282704980e-03
   1.750000000000e-01   1.098094318791e-02
   2.000000000000e-01   1.254188945962e-02
   2.250000000000e-01   1.409973570103e-02
   2.500000000000e-01   1.565409686228e-02
   2.750000000000e-01   1.720458875817e-02
   3.000000000000e-01   1.875082816356e-02
   3.250000000000e-01   2.029243290840e-02
   3.500000000000e-01   2.182902197255e-02
   3.750000000000e-01   2.336021558031e-02
   4.000000000000e-01   2.488563529463e-02
   4.250000000000e-01   2.640490411099e-02
   4.500000000000e-01   2.791764655092e-02
   4.750000000000e-01   2.942348875511e-02
   5.000000000000e-01   3.092205857620e-02
   5.250000000000e-01   3.241298567102e-02
   5.500000000000e-01   3.389590159248e-02
   5.750000000000e-01   3.537043988095e-02
   6.000000000000e-01   3.683623615510e-02
   6.250000000000e-01   3.829292820232e-02
   6.500000000000e-01   3.974015606848e-02
   6.750000000000e-01   4.117756214722e-02
   7.000000000000e-01   4.260479126858e-02
   7.250000000000e-01   4.402149078710e-02
   7.500000000000e-01   4.542731066920e-02
   7.750000000000e-01   4.682190357998e-02
   8.000000000000e-01   4.820492496930e-02
   8.250000000000e-01   4.957603315717e-02
   8.500000000000e-01   5.093488941845e-02
   8.750000000000e-01   5.228115806677e-02
   9.000000000000e-01   5.361450653773e-02
   9.250000000000e-01   5.493460547128e-02
   9.500000000000e-01   5.624112879333e-02
   9.750000000000e-01   5.753375379652e-02
   1.000000000000e+00   5.881216122014e-02
   1.025000000000e+00   6.007603532925e-02
   1.050000000000e+00   6.132506399281e-02
   1.075000000000e+00   6.255893876100e-02
   1.100000000000e+00   6.377735494158e-02
   1.125000000000e+00   6.498001167533e-02
   1.150000000000e+00   6.616661201049e-02
   1.175000000000e+00   6.733686297628e-02
   1.200000000000e+00   6.849047565541e-02
   1.225000000000e+00   6.962716525550e-02
   1.250000000000e+00   7.074665117962e-02
   1.275000000000e+00   7.184865709561e-02
   1.300000000000e+00   7.293291100449e-02
   1.325000000000e+00   7.399914530765e-02
   1.350000000000e+00   7.504709687306e-02
   1.375000000000e+00   7.607650710027e-02
   1.400000000000e+00   7.708712198432e-02
   1.425000000000e+00   7.807869217853e-02
   1.450000000000e+00   7.905097305606e-02
   1.475000000000e+00   8.000372477033e-02
   1.500000000000e+00   8.093671231424e-02
   1.525000000000e+00   8.184970557819e-02
   1.550000000000e+00   8.274247940688e-02
   1.575000000000e+00   8.361481365481e-02
   1.600000000000e+00   8.446649324063e-02
   1.625000000000e+00   8.529730820015e-02
   1.650000000000e+00   8.610705373809e-02
   1.675000000000e+00   8.689553027858e-02
   1.700000000000e+00   8.766254351426e-02
   1.725000000000e+00   8.840790445420e-02
   1.750000000000e+00   8.913142947036e-02
   1.775000000000e+00   8.983294034279e-02
   1.800000000000e+00   9.051226430348e-02
   1.825000000000e+00   9.116923407881e-02
   1.850000000000e+00   9.180368793064e-02
   1.875000000000e+00   9.241546969604e-02
   1.900000000000e+00   9.300442882563e-02
   1.925000000000e+00   9.357042042048e-02
   1.950000000000e+00   9.411330526765e-02
   1.975000000000e+00   9.463294987425e-02
   2.000000000000e+00   9.512922650017e-02
   2.025000000000e+00   9.560201318926e-02
   2.050000000000e+00   9.605119379915e-02
   2.075000000000e+00   9.647665802961e-02
   2.100000000000e+00   9.687830144940e-02
   2.125000000000e+00   9.725602552173e-02
   2.150000000000e+00   9.760973762820e-02
   2.175000000000e+00   9.793935109128e-02
