   0.000000000000e+00   0.000000000000e+00
   9.990009990010e-04   8.941245587443e-03
   1.998001998002e-03   1.778368291777e-02
   2.997002997003e-03   2.652829417228e-02
   3.996003996004e-03   3.517605176914e-02
   4.995004995005e-03   4.372791846038e-02
   5.994005994006e-03   5.218484742805e-02
   6.993006993007e-03   6.054778237928e-02
   7.992007992008e-03   6.881765764048e-02
   8.991008991009e-03   7.699539825064e-02
   9.990009990010e-03   8.508192005358e-02
   1.098901098901e-02   9.307812978937e-02
   1.198801198801e-02   1.009849251848e-01
   1.298701298701e-02   1.088031950432e-01
   1.398601398601e-02   1.165338193327e-01
   1.498501498501e-02   1.241776692744e-01
   1.598401598402e-02   1.317356074292e-01
   1.698301698302e-02   1.392084877841e-01
   1.798201798202e-02   1.465971558369e-01
   1.898101898102e-02   1.539024486812e-01
   1.998001998002e-02   1.611251950894e-01
   2.097902097902e-02   1.682662155960e-01
   2.197802197802e-02   1.753263225790e-01
   2.297702297702e-02   1.823063203409e-01
   2.397602397602e-02   1.892070051897e-01
   2.497502497502e-02   1.960291655174e-01
   2.597402597403e-02   2.027735818795e-01
   2.697302697303e-02   2.094410270724e-01
   2.797202797203e-02   2.160322662107e-01
   2.897102897103e-02   2.225480568037e-01
   2.997002997003e-02   2.289891488307e-01
   3.096903096903e-02   2.353562848160e-01
   3.196803196803e-02   2.416501999030e-01
   3.296703296703e-02   2.478716219276e-01
   3.396603396603e-02   2.540212714909e-01
   3.496503496503e-02   2.600998620309e-01
   3.596403596404e-02   2.661080998939e-01
   3.696303696304e-02   2.720466844049e-01
   3.796203796204e-02   2.779163079373e-01
   3.896103896104e-02   2.837176559824e-01
   3.996003996004e-02   2.894514072173e-01
   4.095904095904e-02   2.951182335729e-01
   4.195804195804e-02   3.007188003010e-01
   4.295704295704e-02   3.062537660404e-01
   4.395604395604e-02   3.117237828832e-01
   4.495504495504e-02   3.171294964393e-01
   4.595404595405e-02   3.224715459010e-01
   4.695304695305e-02   3.277505641069e-01
   4.795204795205e-02   3.329671776052e-01
   4.895104895105e-02   3.381220067159e-01
   4.995004995005e-02   3.432156655927e-01
   5.094905094905e-02   3.482487622847e-01
   5.194805194805e-02   3.532218987966e-01
   5.294705294705e-02   3.581356711492e-01
   5.394605394605e-02   3.629906694386e-01
   5.494505494505e-02   3.677874778952e-01
   5.594405594406e-02   3.725266749419e-01
   5.694305694306e-02   3.772088332521e-01
   5.794205794206e-02   3.818345198064e-01
   5.894105894106e-02   3.864042959498e-01
   5.994005994006e-02   3.909187174470e-01
   6.093906093906e-02   3.953783345386e-01
