   0.000000000000e+00   0.000000000000e+00
   9.900990099010e-03   8.429683337023e-02
   1.980198019802e-02   1.597147946660e-01
   2.970297029703e-02   2.270908619479e-01
   3.960396039604e-02   2.871831144854e-01
   4.950495049505e-02   3.406781702507e-01
   5.940594059406e-02   3.881979223078e-01
   6.930693069307e-02   4.303056401879e-01
   7.920792079208e-02   4.675114961100e-01
   8.910891089109e-02   5.002775702665e-01
   9.900990099010e-02   5.290223842780e-01
   1.089108910891e-01   5.541250072978e-01
   1.188118811881e-01   5.759287750477e-01
   1.287128712871e-01   5.947446582751e-01
   1.386138613861e-01   6.108543136784e-01
   1.485148514851e-01   6.245128472324e-01
   1.584158415842e-01   6.359513170259e-01
   1.683168316832e-01   6.453790001658e-01
   1.782178217822e-01   6.529854459889e-01
   1.881188118812e-01   6.589423357252e-01
   1.980198019802e-01   6.634051668570e-01
   2.079207920792e-01   6.665147787008e-01
   2.178217821782e-01   6.683987341773e-01
   2.277227722772e-01   6.691725713280e-01
   2.376237623762e-01   6.689409368552e-01
   2.475247524752e-01   6.677986128081e-01
   2.574257425743e-01   6.658314464866e-01
   2.673267326733e-01   6.631171926868e-01
   2.772277227723e-01   6.597262765508e-01
   2.871287128713e-01   6.557224845061e-01
   2.970297029703e-01   6.511635900724e-01
   3.069306930693e-01   6.461019206756e-01
   3.168316831683e-01   6.405848710309e-01
   3.267326732673e-01   6.346553681310e-01
   3.366336633663e-01   6.283522924016e-01
   3.465346534653e-01   6.217108591560e-01
   3.564356435644e-01   6.147629640917e-01
   3.663366336634e-01   6.075374962182e-01
   3.762376237624e-01   6.000606212858e-01
   3.861386138614e-01   5.923560384978e-01
   3.960396039604e-01   5.844452130219e-01
   4.059405940594e-01   5.763475865850e-01
   4.158415841584e-01   5.680807682149e-01
   4.257425742574e-01   5.596607070023e-01
   4.356435643564e-01   5.511018485769e-01
   4.455445544554e-01   5.424172768328e-01
   4.554455445545e-01   5.336188422942e-01
   4.653465346535e-01   5.247172783809e-01
   4.752475247525e-01   5.157223067134e-01
   4.851485148515e-01   5.066427324913e-01
   4.950495049505e-01   4.974865308809e-01
   5.049504950495e-01   4.882609252596e-01
   5.148514851485e-01   4.789724580838e-01
   5.247524752475e-01   4.696270550772e-01
   5.346534653465e-01   4.602300833676e-01
   5.445544554455e-01   4.507864041437e-01
   5.544554455446e-01   4.413004203481e-01
   5.643564356436e-01   4.317761198748e-01
   5.742574257426e-01   4.222171146935e-01
   5.841584158416e-01   4.126266762872e-01
   5.940594059406e-01   4.030077677485e-01
   6.039603960396e-01   3.933630728503e-01
   6.138613861386e-01   3.836950223763e-01
   6.237623762376e-01   3.740058179692e-01
   6.336633663366e-01   3.642974537312e-01
   6.435643564356e-01   3.545717357878e-01
   6.534653465347e-01   3.448303000081e-01
   6.633663366337e-01   3.350746280535e-01
   6.732673267327e-01   3.253060619151e-01
   6.831683168317e-01   3.155258170794e-01
   6.930693069307e-01   3.057349944534e-01
   7.029702970297e-01   2.959345911659e-01
   7.128712871287e-01   2.861255103501e-01
   7.227722772277e-01   2.763085700040e-01
   7.326732673267e-01   2.664845110161e-01
   7.425742574257e-01   2.566540044343e-01
   7.524752475248e-01   2.468176580490e-01
   7.623762376238e-01   2.369760223568e-01
   7.722772277228e-01   2.271295959607e-01
   7.821782178218e-01   2.172788304626e-01
   7.920792079208e-01   2.074241348933e-01
   8.019801980198e-01   1.975658797260e-01
   8.118811881188e-01   1.877044005106e-01
   8.217821782178e-01   1.778400011660e-01
   8.316831683168e-01   1.679729569621e-01
   8.415841584158e-01   1.581035172197e-01
   8.514851485149e-01   1.482319077573e-01
   8.613861386139e-01   1.383583331062e-01
   8.712871287129e-01   1.284829785176e-01
   8.811881188119e-01   1.186060117794e-01
   8.910891089109e-01   1.087275848629e-01
   9.009900990099e-01   9.884783541373e-02
   9.108910891089e-01   8.896688810204e-02
   9.207920792079e-01   7.908485584587e-02
   9.306930693069e-01   6.920184091887e-02
   9.405940594059e-01   5.931793595375e-02
   9.504950495050e-01   4.943322485107e-02
   9.603960396040e-01   3.954778360241e-02
   9.702970297030e-01   2.966168103589e-02
   9.801980198020e-01   1.977497949148e-02
   9.900990099010e-01   9.887735432577e-03
   1.000000000000e+00   0.000000000000e+00
